YEAR,AREA,REGION,SPECIES,SPECIESNAME,COUNT
1965,85,uw,fuwd,Fulvous Whistling-Duck,955
1965,85,uw,gadw,Gadwall,16300
1965,85,uw,gold,Generic Goldeneye,0
1965,85,uw,mall,Mallard,0
1965,85,uw,medu,Mexican Duck,0
1965,85,uw,merg,Generic Merganser,0
1965,85,uw,modu,Mottled Duck,0
1965,85,uw,musc,Muscovy,0
1965,85,uw,nopi,Northern Pintail,107500
1965,85,uw,nsho,Northern Shoveler,107800
1965,85,uw,redh,Redhead,0
1965,85,uw,rndu,Ring-necked Duck,0
1965,85,uw,rudu,Ruddy Duck,100
1965,85,uw,sacr,Sandhill Crane,0
1965,85,uw,scau,Generic Scaup,11825
1965,85,uw,scot,Generic Scoter,0
1965,85,uw,sngo,Generic Snow or Ross' Goose,0
1965,85,uw,swan,Generic Swan,0
1965,85,uw,whdu,Generic Whisling-Duck,13800
1965,85,uw,wodu,Wood Duck,0
1965,86,uw,agwt,American Green-winged Teal,50
1965,86,uw,amco,American Coot,9255
1965,86,uw,amwi,American Wigeon,105
1965,86,uw,bcte,Blue-winged or Cinnamon Teal,1255
1965,86,uw,buff,Bufflehead,0
1965,86,uw,canv,Canvasback,0
1965,86,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1965,86,uw,fuwd,Fulvous Whistling-Duck,0
1965,86,uw,gadw,Gadwall,355
1965,86,uw,gold,Generic Goldeneye,0
1965,86,uw,mall,Mallard,0
1965,86,uw,medu,Mexican Duck,0
1965,86,uw,merg,Generic Merganser,0
1965,86,uw,modu,Mottled Duck,0
1965,86,uw,musc,Muscovy,0
1965,86,uw,nopi,Northern Pintail,8580
1965,86,uw,nsho,Northern Shoveler,3105
1965,86,uw,redh,Redhead,210
1965,86,uw,rndu,Ring-necked Duck,0
1965,86,uw,rudu,Ruddy Duck,100
1965,86,uw,sacr,Sandhill Crane,0
1965,86,uw,scau,Generic Scaup,12655
1965,86,uw,scot,Generic Scoter,0
1965,86,uw,sngo,Generic Snow or Ross' Goose,0
1965,86,uw,swan,Generic Swan,0
1965,86,uw,whdu,Generic Whisling-Duck,435
1965,86,uw,wodu,Wood Duck,0
1965,87,uw,agwt,American Green-winged Teal,0
1965,87,uw,amco,American Coot,0
1965,87,uw,amwi,American Wigeon,400
1965,87,uw,bcte,Blue-winged or Cinnamon Teal,0
1965,87,uw,buff,Bufflehead,0
1965,87,uw,canv,Canvasback,0
1965,87,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1965,87,uw,fuwd,Fulvous Whistling-Duck,0
1965,87,uw,gadw,Gadwall,0
1965,87,uw,gold,Generic Goldeneye,100
1965,87,uw,mall,Mallard,0
1965,87,uw,medu,Mexican Duck,0
1965,87,uw,merg,Generic Merganser,0
1965,87,uw,modu,Mottled Duck,0
1965,87,uw,musc,Muscovy,0
1965,87,uw,nopi,Northern Pintail,0
1965,87,uw,nsho,Northern Shoveler,0
1965,87,uw,redh,Redhead,600
1965,87,uw,rndu,Ring-necked Duck,0
1965,87,uw,rudu,Ruddy Duck,0
1965,87,uw,sacr,Sandhill Crane,0
1965,87,uw,scau,Generic Scaup,400
1965,87,uw,scot,Generic Scoter,0
1965,87,uw,sngo,Generic Snow or Ross' Goose,0
1965,87,uw,swan,Generic Swan,0
1965,87,uw,whdu,Generic Whisling-Duck,17200
1965,87,uw,wodu,Wood Duck,0
1965,88,uw,agwt,American Green-winged Teal,0
1965,88,uw,amco,American Coot,0
1965,88,uw,amwi,American Wigeon,0
1965,88,uw,bcte,Blue-winged or Cinnamon Teal,0
1965,88,uw,buff,Bufflehead,90
1965,88,uw,canv,Canvasback,0
1965,88,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1965,88,uw,fuwd,Fulvous Whistling-Duck,0
1965,88,uw,gadw,Gadwall,45
1965,88,uw,gold,Generic Goldeneye,190
1965,88,uw,mall,Mallard,0
1965,88,uw,medu,Mexican Duck,0
1965,88,uw,merg,Generic Merganser,25
1965,88,uw,modu,Mottled Duck,0
1965,88,uw,musc,Muscovy,0
1965,88,uw,nopi,Northern Pintail,110
1965,88,uw,nsho,Northern Shoveler,0
1965,88,uw,redh,Redhead,95
1965,88,uw,rndu,Ring-necked Duck,0
1965,88,uw,rudu,Ruddy Duck,0
1965,88,uw,sacr,Sandhill Crane,0
1965,88,uw,scau,Generic Scaup,345
1965,88,uw,scot,Generic Scoter,155
1965,88,uw,sngo,Generic Snow or Ross' Goose,0
1965,88,uw,swan,Generic Swan,0
1965,88,uw,whdu,Generic Whisling-Duck,57150
1965,88,uw,wodu,Wood Duck,0
1965,89,uw,agwt,American Green-winged Teal,0
1965,89,uw,amco,American Coot,0
1965,89,uw,amwi,American Wigeon,0
1965,89,uw,bcte,Blue-winged or Cinnamon Teal,0
1965,89,uw,buff,Bufflehead,195
1965,89,uw,canv,Canvasback,0
1965,89,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1965,89,uw,fuwd,Fulvous Whistling-Duck,0
1965,89,uw,gadw,Gadwall,0
1965,89,uw,gold,Generic Goldeneye,313
1965,89,uw,mall,Mallard,0
1965,89,uw,medu,Mexican Duck,0
1965,89,uw,merg,Generic Merganser,75
1965,89,uw,modu,Mottled Duck,0
1965,89,uw,musc,Muscovy,0
1965,89,uw,nopi,Northern Pintail,0
1965,89,uw,nsho,Northern Shoveler,0
1965,89,uw,redh,Redhead,15
1965,89,uw,rndu,Ring-necked Duck,0
1965,89,uw,rudu,Ruddy Duck,0
1965,89,uw,sacr,Sandhill Crane,0
1965,89,uw,scau,Generic Scaup,0
1965,89,uw,scot,Generic Scoter,143
1965,89,uw,sngo,Generic Snow or Ross' Goose,0
1965,89,uw,swan,Generic Swan,0
1965,89,uw,whdu,Generic Whisling-Duck,34400
1965,89,uw,wodu,Wood Duck,0
1965,90,uw,agwt,American Green-winged Teal,0
1965,90,uw,amco,American Coot,0
1965,90,uw,amwi,American Wigeon,110
1965,90,uw,bcte,Blue-winged or Cinnamon Teal,0
1965,90,uw,buff,Bufflehead,190
1965,90,uw,canv,Canvasback,0
1965,90,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1965,90,uw,fuwd,Fulvous Whistling-Duck,0
1965,90,uw,gadw,Gadwall,0
1965,90,uw,gold,Generic Goldeneye,130
1965,90,uw,mall,Mallard,0
1965,90,uw,medu,Mexican Duck,0
1965,90,uw,merg,Generic Merganser,5
1965,90,uw,modu,Mottled Duck,0
1965,90,uw,musc,Muscovy,0
1965,90,uw,nopi,Northern Pintail,160
1965,90,uw,nsho,Northern Shoveler,0
1965,90,uw,redh,Redhead,0
1965,90,uw,rndu,Ring-necked Duck,0
1965,90,uw,rudu,Ruddy Duck,0
1965,90,uw,sacr,Sandhill Crane,0
1965,90,uw,scau,Generic Scaup,1210
1965,90,uw,scot,Generic Scoter,560
1965,90,uw,sngo,Generic Snow or Ross' Goose,0
1965,90,uw,swan,Generic Swan,0
1965,90,uw,whdu,Generic Whisling-Duck,8600
1965,90,uw,wodu,Wood Duck,0
1966,65,ec,agwt,American Green-winged Teal,7852
1966,65,ec,amco,American Coot,3585
1966,65,ec,amwi,American Wigeon,3114
1966,65,ec,bcte,Blue-winged or Cinnamon Teal,450
1966,65,ec,buff,Bufflehead,0
1966,65,ec,canv,Canvasback,9
1966,65,ec,dkgo,Dark goose (greater White-fronted Bean Canada),617
1966,65,ec,fuwd,Fulvous Whistling-Duck,0
1966,65,ec,gadw,Gadwall,1322
1966,65,ec,gold,Generic Goldeneye,0
1966,65,ec,mall,Mallard,2
1966,65,ec,medu,Mexican Duck,0
1966,65,ec,merg,Generic Merganser,22
1966,65,ec,modu,Mottled Duck,145
1966,65,ec,musc,Muscovy,0
1966,65,ec,nopi,Northern Pintail,14260
1966,65,ec,nsho,Northern Shoveler,5646
1966,65,ec,redh,Redhead,186
1966,65,ec,rndu,Ring-necked Duck,50
1966,65,ec,rudu,Ruddy Duck,0
1966,65,ec,sacr,Sandhill Crane,0
1966,65,ec,scau,Generic Scaup,55
1966,65,ec,scot,Generic Scoter,0
1966,65,ec,sngo,Generic Snow or Ross' Goose,0
1966,65,ec,swan,Generic Swan,0
1966,65,ec,whdu,Generic Whisling-Duck,100
1966,65,ec,wodu,Wood Duck,0
1966,66,ec,agwt,American Green-winged Teal,582
1966,66,ec,amco,American Coot,6080
1966,66,ec,amwi,American Wigeon,1125
1966,66,ec,bcte,Blue-winged or Cinnamon Teal,0
1966,66,ec,buff,Bufflehead,10
1966,66,ec,canv,Canvasback,636
1966,66,ec,dkgo,Dark goose (greater White-fronted Bean Canada),1350
1966,66,ec,fuwd,Fulvous Whistling-Duck,0
1966,66,ec,gadw,Gadwall,245
1966,66,ec,gold,Generic Goldeneye,0
1966,66,ec,mall,Mallard,0
1966,66,ec,medu,Mexican Duck,0
1966,66,ec,merg,Generic Merganser,85
1966,66,ec,modu,Mottled Duck,26
1966,66,ec,musc,Muscovy,0
1966,66,ec,nopi,Northern Pintail,290
1966,66,ec,nsho,Northern Shoveler,2650
1966,66,ec,redh,Redhead,2035
1966,66,ec,rndu,Ring-necked Duck,750
1966,66,ec,rudu,Ruddy Duck,1880
1966,66,ec,sacr,Sandhill Crane,0
1966,66,ec,scau,Generic Scaup,2993
1966,66,ec,scot,Generic Scoter,0
1966,66,ec,sngo,Generic Snow or Ross' Goose,800
1966,66,ec,swan,Generic Swan,0
1966,66,ec,whdu,Generic Whisling-Duck,175
1966,66,ec,wodu,Wood Duck,0
1966,67,ec,agwt,American Green-winged Teal,5788
1966,67,ec,amco,American Coot,107520
1966,67,ec,amwi,American Wigeon,29490
1966,67,ec,bcte,Blue-winged or Cinnamon Teal,6370
1966,67,ec,buff,Bufflehead,40
1966,67,ec,canv,Canvasback,2056
1966,67,ec,dkgo,Dark goose (greater White-fronted Bean Canada),1038
1966,67,ec,fuwd,Fulvous Whistling-Duck,0
1966,67,ec,gadw,Gadwall,38842
1966,67,ec,gold,Generic Goldeneye,0
1966,67,ec,mall,Mallard,0
1966,67,ec,medu,Mexican Duck,0
1966,67,ec,merg,Generic Merganser,0
1966,67,ec,modu,Mottled Duck,68
1966,67,ec,musc,Muscovy,0
1966,67,ec,nopi,Northern Pintail,7414
1966,67,ec,nsho,Northern Shoveler,8558
1966,67,ec,redh,Redhead,590
1966,67,ec,rndu,Ring-necked Duck,3858
1966,67,ec,rudu,Ruddy Duck,3670
1966,67,ec,sacr,Sandhill Crane,0
1966,67,ec,scau,Generic Scaup,6472
1966,67,ec,scot,Generic Scoter,0
1966,67,ec,sngo,Generic Snow or Ross' Goose,100
1966,67,ec,swan,Generic Swan,0
1966,67,ec,whdu,Generic Whisling-Duck,3114
1966,67,ec,wodu,Wood Duck,0
1966,72,uw,agwt,American Green-winged Teal,0
1966,72,uw,amco,American Coot,0
1966,72,uw,amwi,American Wigeon,0
1966,72,uw,bcte,Blue-winged or Cinnamon Teal,0
1966,72,uw,buff,Bufflehead,0
1966,72,uw,canv,Canvasback,0
1966,72,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,72,uw,fuwd,Fulvous Whistling-Duck,0
1966,72,uw,gadw,Gadwall,0
1966,72,uw,gold,Generic Goldeneye,0
1966,72,uw,mall,Mallard,0
1966,72,uw,medu,Mexican Duck,0
1966,72,uw,merg,Generic Merganser,0
1966,72,uw,modu,Mottled Duck,0
1966,72,uw,musc,Muscovy,0
1966,72,uw,nopi,Northern Pintail,0
1966,72,uw,nsho,Northern Shoveler,0
1966,72,uw,redh,Redhead,0
1966,72,uw,rndu,Ring-necked Duck,0
1966,72,uw,rudu,Ruddy Duck,0
1966,72,uw,sacr,Sandhill Crane,0
1966,72,uw,scau,Generic Scaup,0
1966,72,uw,scot,Generic Scoter,0
1966,72,uw,sngo,Generic Snow or Ross' Goose,0
1966,72,uw,swan,Generic Swan,0
1966,72,uw,whdu,Generic Whisling-Duck,3325
1966,72,uw,wodu,Wood Duck,0
1966,74,uw,agwt,American Green-winged Teal,3625
1966,74,uw,amco,American Coot,4500
1966,74,uw,amwi,American Wigeon,6080
1966,74,uw,bcte,Blue-winged or Cinnamon Teal,250
1966,74,uw,buff,Bufflehead,0
1966,74,uw,canv,Canvasback,100
1966,74,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,74,uw,fuwd,Fulvous Whistling-Duck,0
1966,74,uw,gadw,Gadwall,500
1966,74,uw,gold,Generic Goldeneye,15
1966,74,uw,mall,Mallard,0
1966,74,uw,medu,Mexican Duck,0
1966,74,uw,merg,Generic Merganser,0
1966,74,uw,modu,Mottled Duck,0
1966,74,uw,musc,Muscovy,0
1966,74,uw,nopi,Northern Pintail,3150
1966,74,uw,nsho,Northern Shoveler,5750
1966,74,uw,redh,Redhead,11540
1966,74,uw,rndu,Ring-necked Duck,0
1966,74,uw,rudu,Ruddy Duck,800
1966,74,uw,sacr,Sandhill Crane,0
1966,74,uw,scau,Generic Scaup,150
1966,74,uw,scot,Generic Scoter,0
1966,74,uw,sngo,Generic Snow or Ross' Goose,0
1966,74,uw,swan,Generic Swan,0
1966,74,uw,whdu,Generic Whisling-Duck,533
1966,74,uw,wodu,Wood Duck,0
1966,78,uw,agwt,American Green-winged Teal,0
1966,78,uw,amco,American Coot,450
1966,78,uw,amwi,American Wigeon,450
1966,78,uw,bcte,Blue-winged or Cinnamon Teal,0
1966,78,uw,buff,Bufflehead,25
1966,78,uw,canv,Canvasback,0
1966,78,uw,dkgo,Dark goose (greater White-fronted Bean Canada),100
1966,78,uw,fuwd,Fulvous Whistling-Duck,0
1966,78,uw,gadw,Gadwall,0
1966,78,uw,gold,Generic Goldeneye,125
1966,78,uw,mall,Mallard,0
1966,78,uw,medu,Mexican Duck,0
1966,78,uw,merg,Generic Merganser,0
1966,78,uw,modu,Mottled Duck,0
1966,78,uw,musc,Muscovy,0
1966,78,uw,nopi,Northern Pintail,200
1966,78,uw,nsho,Northern Shoveler,0
1966,78,uw,redh,Redhead,9850
1966,78,uw,rndu,Ring-necked Duck,0
1966,78,uw,rudu,Ruddy Duck,250
1966,78,uw,sacr,Sandhill Crane,0
1966,78,uw,scau,Generic Scaup,2825
1966,78,uw,scot,Generic Scoter,0
1966,78,uw,sngo,Generic Snow or Ross' Goose,0
1966,78,uw,swan,Generic Swan,0
1966,78,uw,whdu,Generic Whisling-Duck,655
1966,78,uw,wodu,Wood Duck,0
1966,79,uw,agwt,American Green-winged Teal,4950
1966,79,uw,amco,American Coot,4000
1966,79,uw,amwi,American Wigeon,2425
1966,79,uw,bcte,Blue-winged or Cinnamon Teal,550
1966,79,uw,buff,Bufflehead,0
1966,79,uw,canv,Canvasback,0
1966,79,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,79,uw,fuwd,Fulvous Whistling-Duck,0
1966,79,uw,gadw,Gadwall,0
1966,79,uw,gold,Generic Goldeneye,0
1966,79,uw,mall,Mallard,0
1966,79,uw,medu,Mexican Duck,0
1966,79,uw,merg,Generic Merganser,0
1966,79,uw,modu,Mottled Duck,0
1966,79,uw,musc,Muscovy,0
1966,79,uw,nopi,Northern Pintail,5000
1966,79,uw,nsho,Northern Shoveler,2900
1966,79,uw,redh,Redhead,2275
1966,79,uw,rndu,Ring-necked Duck,0
1966,79,uw,rudu,Ruddy Duck,0
1966,79,uw,sacr,Sandhill Crane,0
1966,79,uw,scau,Generic Scaup,1650
1966,79,uw,scot,Generic Scoter,0
1966,79,uw,sngo,Generic Snow or Ross' Goose,0
1966,79,uw,swan,Generic Swan,0
1966,79,uw,whdu,Generic Whisling-Duck,4551
1966,79,uw,wodu,Wood Duck,0
1966,81,uw,agwt,American Green-winged Teal,0
1966,81,uw,amco,American Coot,0
1966,81,uw,amwi,American Wigeon,670
1966,81,uw,bcte,Blue-winged or Cinnamon Teal,0
1966,81,uw,buff,Bufflehead,0
1966,81,uw,canv,Canvasback,0
1966,81,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,81,uw,fuwd,Fulvous Whistling-Duck,0
1966,81,uw,gadw,Gadwall,0
1966,81,uw,gold,Generic Goldeneye,0
1966,81,uw,mall,Mallard,0
1966,81,uw,medu,Mexican Duck,0
1966,81,uw,merg,Generic Merganser,0
1966,81,uw,modu,Mottled Duck,0
1966,81,uw,musc,Muscovy,0
1966,81,uw,nopi,Northern Pintail,0
1966,81,uw,nsho,Northern Shoveler,0
1966,81,uw,redh,Redhead,15990
1966,81,uw,rndu,Ring-necked Duck,0
1966,81,uw,rudu,Ruddy Duck,0
1966,81,uw,sacr,Sandhill Crane,0
1966,81,uw,scau,Generic Scaup,3550
1966,81,uw,scot,Generic Scoter,0
1966,81,uw,sngo,Generic Snow or Ross' Goose,0
1966,81,uw,swan,Generic Swan,0
1966,81,uw,whdu,Generic Whisling-Duck,17410
1966,81,uw,wodu,Wood Duck,0
1966,82,uw,agwt,American Green-winged Teal,67000
1966,82,uw,amco,American Coot,5550
1966,82,uw,amwi,American Wigeon,1500
1966,82,uw,bcte,Blue-winged or Cinnamon Teal,5000
1966,82,uw,buff,Bufflehead,0
1966,82,uw,canv,Canvasback,0
1966,82,uw,dkgo,Dark goose (greater White-fronted Bean Canada),2125
1966,82,uw,fuwd,Fulvous Whistling-Duck,475
1966,82,uw,gadw,Gadwall,200
1966,82,uw,gold,Generic Goldeneye,0
1966,82,uw,mall,Mallard,0
1966,82,uw,medu,Mexican Duck,0
1966,82,uw,merg,Generic Merganser,0
1966,82,uw,modu,Mottled Duck,0
1966,82,uw,musc,Muscovy,0
1966,82,uw,nopi,Northern Pintail,226100
1966,82,uw,nsho,Northern Shoveler,3050
1966,82,uw,redh,Redhead,0
1966,82,uw,rndu,Ring-necked Duck,0
1966,82,uw,rudu,Ruddy Duck,0
1966,82,uw,sacr,Sandhill Crane,0
1966,82,uw,scau,Generic Scaup,100
1966,82,uw,scot,Generic Scoter,0
1966,82,uw,sngo,Generic Snow or Ross' Goose,0
1966,82,uw,swan,Generic Swan,0
1966,82,uw,whdu,Generic Whisling-Duck,4950
1966,82,uw,wodu,Wood Duck,0
1966,83,uw,agwt,American Green-winged Teal,250
1966,83,uw,amco,American Coot,1600
1966,83,uw,amwi,American Wigeon,250
1966,83,uw,bcte,Blue-winged or Cinnamon Teal,200
1966,83,uw,buff,Bufflehead,0
1966,83,uw,canv,Canvasback,0
1966,83,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,83,uw,fuwd,Fulvous Whistling-Duck,0
1966,83,uw,gadw,Gadwall,225
1966,83,uw,gold,Generic Goldeneye,0
1966,83,uw,mall,Mallard,0
1966,83,uw,medu,Mexican Duck,0
1966,83,uw,merg,Generic Merganser,0
1966,83,uw,modu,Mottled Duck,0
1966,83,uw,musc,Muscovy,0
1966,83,uw,nopi,Northern Pintail,975
1966,83,uw,nsho,Northern Shoveler,2850
1966,83,uw,redh,Redhead,0
1966,83,uw,rndu,Ring-necked Duck,0
1966,83,uw,rudu,Ruddy Duck,575
1966,83,uw,sacr,Sandhill Crane,0
1966,83,uw,scau,Generic Scaup,350
1966,83,uw,scot,Generic Scoter,0
1966,83,uw,sngo,Generic Snow or Ross' Goose,0
1966,83,uw,swan,Generic Swan,0
1966,83,uw,whdu,Generic Whisling-Duck,460
1966,83,uw,wodu,Wood Duck,0
1966,84,uw,agwt,American Green-winged Teal,2110
1966,84,uw,amco,American Coot,9780
1966,84,uw,amwi,American Wigeon,95
1966,84,uw,bcte,Blue-winged or Cinnamon Teal,190
1966,84,uw,buff,Bufflehead,0
1966,84,uw,canv,Canvasback,0
1966,84,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,84,uw,fuwd,Fulvous Whistling-Duck,0
1966,84,uw,gadw,Gadwall,1135
1966,84,uw,gold,Generic Goldeneye,0
1966,84,uw,mall,Mallard,0
1966,84,uw,medu,Mexican Duck,0
1966,84,uw,merg,Generic Merganser,0
1966,84,uw,modu,Mottled Duck,0
1966,84,uw,musc,Muscovy,0
1966,84,uw,nopi,Northern Pintail,6120
1966,84,uw,nsho,Northern Shoveler,13630
1966,84,uw,redh,Redhead,0
1966,84,uw,rndu,Ring-necked Duck,0
1966,84,uw,rudu,Ruddy Duck,10050
1966,84,uw,sacr,Sandhill Crane,0
1966,84,uw,scau,Generic Scaup,3560
1966,84,uw,scot,Generic Scoter,0
1966,84,uw,sngo,Generic Snow or Ross' Goose,0
1966,84,uw,swan,Generic Swan,0
1966,84,uw,whdu,Generic Whisling-Duck,325
1966,84,uw,wodu,Wood Duck,0
1966,85,uw,agwt,American Green-winged Teal,8850
1966,85,uw,amco,American Coot,9750
1966,85,uw,amwi,American Wigeon,450
1966,85,uw,bcte,Blue-winged or Cinnamon Teal,1500
1966,85,uw,buff,Bufflehead,0
1966,85,uw,canv,Canvasback,50
1966,85,uw,dkgo,Dark goose (greater White-fronted Bean Canada),65
1966,85,uw,fuwd,Fulvous Whistling-Duck,100
1966,85,uw,gadw,Gadwall,10650
1966,85,uw,gold,Generic Goldeneye,0
1966,85,uw,mall,Mallard,0
1966,85,uw,medu,Mexican Duck,0
1966,85,uw,merg,Generic Merganser,0
1966,85,uw,modu,Mottled Duck,0
1966,85,uw,musc,Muscovy,0
1966,85,uw,nopi,Northern Pintail,6620
1966,85,uw,nsho,Northern Shoveler,23655
1966,85,uw,redh,Redhead,50
1966,85,uw,rndu,Ring-necked Duck,0
1966,85,uw,rudu,Ruddy Duck,2300
1966,85,uw,sacr,Sandhill Crane,0
1966,85,uw,scau,Generic Scaup,27100
1966,85,uw,scot,Generic Scoter,0
1966,85,uw,sngo,Generic Snow or Ross' Goose,0
1966,85,uw,swan,Generic Swan,0
1966,85,uw,whdu,Generic Whisling-Duck,2895
1966,85,uw,wodu,Wood Duck,0
1966,87,uw,agwt,American Green-winged Teal,0
1966,87,uw,amco,American Coot,0
1966,87,uw,amwi,American Wigeon,0
1966,87,uw,bcte,Blue-winged or Cinnamon Teal,0
1966,87,uw,buff,Bufflehead,0
1966,87,uw,canv,Canvasback,0
1966,87,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,87,uw,fuwd,Fulvous Whistling-Duck,0
1966,87,uw,gadw,Gadwall,0
1966,87,uw,gold,Generic Goldeneye,0
1966,87,uw,mall,Mallard,0
1966,87,uw,medu,Mexican Duck,0
1966,87,uw,merg,Generic Merganser,0
1966,87,uw,modu,Mottled Duck,0
1966,87,uw,musc,Muscovy,0
1966,87,uw,nopi,Northern Pintail,0
1966,87,uw,nsho,Northern Shoveler,0
1966,87,uw,redh,Redhead,0
1966,87,uw,rndu,Ring-necked Duck,0
1966,87,uw,rudu,Ruddy Duck,0
1966,87,uw,sacr,Sandhill Crane,0
1966,87,uw,scau,Generic Scaup,0
1966,87,uw,scot,Generic Scoter,0
1966,87,uw,sngo,Generic Snow or Ross' Goose,0
1966,87,uw,swan,Generic Swan,0
1966,87,uw,whdu,Generic Whisling-Duck,29700
1966,87,uw,wodu,Wood Duck,0
1966,88,uw,agwt,American Green-winged Teal,0
1966,88,uw,amco,American Coot,0
1966,88,uw,amwi,American Wigeon,0
1966,88,uw,bcte,Blue-winged or Cinnamon Teal,0
1966,88,uw,buff,Bufflehead,0
1966,88,uw,canv,Canvasback,0
1966,88,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,88,uw,fuwd,Fulvous Whistling-Duck,0
1966,88,uw,gadw,Gadwall,0
1966,88,uw,gold,Generic Goldeneye,0
1966,88,uw,mall,Mallard,0
1966,88,uw,medu,Mexican Duck,0
1966,88,uw,merg,Generic Merganser,0
1966,88,uw,modu,Mottled Duck,0
1966,88,uw,musc,Muscovy,0
1966,88,uw,nopi,Northern Pintail,0
1966,88,uw,nsho,Northern Shoveler,0
1966,88,uw,redh,Redhead,0
1966,88,uw,rndu,Ring-necked Duck,0
1966,88,uw,rudu,Ruddy Duck,0
1966,88,uw,sacr,Sandhill Crane,0
1966,88,uw,scau,Generic Scaup,0
1966,88,uw,scot,Generic Scoter,0
1966,88,uw,sngo,Generic Snow or Ross' Goose,0
1966,88,uw,swan,Generic Swan,0
1966,88,uw,whdu,Generic Whisling-Duck,38715
1966,88,uw,wodu,Wood Duck,0
1966,89,uw,agwt,American Green-winged Teal,0
1966,89,uw,amco,American Coot,0
1966,89,uw,amwi,American Wigeon,0
1966,89,uw,bcte,Blue-winged or Cinnamon Teal,0
1966,89,uw,buff,Bufflehead,0
1966,89,uw,canv,Canvasback,0
1966,89,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,89,uw,fuwd,Fulvous Whistling-Duck,0
1966,89,uw,gadw,Gadwall,0
1966,89,uw,gold,Generic Goldeneye,0
1966,89,uw,mall,Mallard,0
1966,89,uw,medu,Mexican Duck,0
1966,89,uw,merg,Generic Merganser,0
1966,89,uw,modu,Mottled Duck,0
1966,89,uw,musc,Muscovy,0
1966,89,uw,nopi,Northern Pintail,0
1966,89,uw,nsho,Northern Shoveler,0
1966,89,uw,redh,Redhead,0
1966,89,uw,rndu,Ring-necked Duck,0
1966,89,uw,rudu,Ruddy Duck,0
1966,89,uw,sacr,Sandhill Crane,0
1966,89,uw,scau,Generic Scaup,0
1966,89,uw,scot,Generic Scoter,0
1966,89,uw,sngo,Generic Snow or Ross' Goose,0
1966,89,uw,swan,Generic Swan,0
1966,89,uw,whdu,Generic Whisling-Duck,29625
1966,89,uw,wodu,Wood Duck,0
1966,90,uw,agwt,American Green-winged Teal,0
1966,90,uw,amco,American Coot,0
1966,90,uw,amwi,American Wigeon,0
1966,90,uw,bcte,Blue-winged or Cinnamon Teal,0
1966,90,uw,buff,Bufflehead,0
1966,90,uw,canv,Canvasback,0
1966,90,uw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1966,90,uw,fuwd,Fulvous Whistling-Duck,0
1966,90,uw,gadw,Gadwall,0
1966,90,uw,gold,Generic Goldeneye,0
1966,90,uw,mall,Mallard,0
1966,90,uw,medu,Mexican Duck,0
1966,90,uw,merg,Generic Merganser,0
1966,90,uw,modu,Mottled Duck,0
1966,90,uw,musc,Muscovy,0
1966,90,uw,nopi,Northern Pintail,0
1966,90,uw,nsho,Northern Shoveler,0
1966,90,uw,redh,Redhead,0
1966,90,uw,rndu,Ring-necked Duck,0
1966,90,uw,rudu,Ruddy Duck,0
1966,90,uw,sacr,Sandhill Crane,0
1966,90,uw,scau,Generic Scaup,0
1966,90,uw,scot,Generic Scoter,0
1966,90,uw,sngo,Generic Snow or Ross' Goose,0
1966,90,uw,swan,Generic Swan,0
1966,90,uw,whdu,Generic Whisling-Duck,10150
1966,90,uw,wodu,Wood Duck,0
1967,1,nh,agwt,American Green-winged Teal,0
1967,1,nh,amco,American Coot,0
1967,1,nh,amwi,American Wigeon,0
1967,1,nh,bcte,Blue-winged or Cinnamon Teal,0
1967,1,nh,buff,Bufflehead,0
1967,1,nh,canv,Canvasback,0
1967,1,nh,dkgo,Dark goose (greater White-fronted Bean Canada),0
1967,1,nh,fuwd,Fulvous Whistling-Duck,0
1967,1,nh,gadw,Gadwall,0
1967,1,nh,gold,Generic Goldeneye,0
1967,1,nh,mall,Mallard,0
1967,1,nh,medu,Mexican Duck,0
1967,1,nh,merg,Generic Merganser,0
1967,1,nh,modu,Mottled Duck,0
1967,1,nh,musc,Muscovy,0
1967,1,nh,nopi,Northern Pintail,0
1967,1,nh,nsho,Northern Shoveler,0
1967,1,nh,redh,Redhead,0
1967,1,nh,rndu,Ring-necked Duck,0
1967,1,nh,rudu,Ruddy Duck,0
1967,1,nh,sacr,Sandhill Crane,0
1967,1,nh,scau,Generic Scaup,0
1967,1,nh,scot,Generic Scoter,0
1967,1,nh,sngo,Generic Snow or Ross' Goose,0
1967,1,nh,swan,Generic Swan,0
1967,1,nh,whdu,Generic Whisling-Duck,0
